的	白勹丶
蔺	艹門隹
蒋	艹丬夕寸
丧	土八衤
啬	十䒑圍口
蕲	艹八一斤
荡	艹氵㇆彡
苎	艹宀一
茔	艹冖土
莹	艹冖王丶
荣	艹冖木
荤	艹冖車
萤	艹冖虫
营	艹冖口口
荥	艹冖水
蓥	艹冖金
荧	艹冖火
劳	艹冖力
萦	艹冖糸
茎	艹㇕丶工
萧	艹尹川八
卖	十㇕冫大
艺	艹乙
荪	艹子小
苏	艹力八
荫	艹阝月
萨	艹阝立丿
蕴	艹糸日皿
药	艹糸勹丶
飘	西示風
枨	木長
樯	木十圍口
栉	木艹卩
梦	木木夕
栊	木龍
雳	雨厂力
栋	木七小
栈	木戈
枢	木匚乂
梿	木之車
档	木小彐
贾	西貝
枧	木見
枣	木冂冫
桥	木丿大川
酰	酉牛儿
霉	雨𠂉母
检	木亼⺍一
枪	木人卩
枫	木風
橹	木魚日
赖	木口𠂊貝
霁	雨文川
术	木丶
酿	酉丶艮
桩	木广土
榈	木門口口
楼	木米女
槟	木宀丘八
树	木又寸
棂	木彐火
椭	木阝𠂇月
杨	木㇆彡
厅	厂丁
厉	厂一力
压	厂土丶
硖	石二火
砖	石夫龴
夺	大寸
硕	石頁
厌	厂犬
砗	石車
奁	大匚乂
还	之不
碍	石日一寸
厕	厂貝刂
砚	石見
垄	龍土
砻	龍石
赝	厂亻隹貝
矶	石几
砜	石風
飙	犬犬犬風
袭	龍衣
态	大丶心
矿	石广
牵	大冖牛
码	石馬
历	厂力
础	石屮凵
轩	車干
辆	車一人人
辕	車土口衤
贰	弋二貝
转	車夫龴
辄	車耳乚
连	之車
轰	車又又
轧	車乚
辅	車甫
颐	臣頁
尧	戈兀
翘	戈兀习习
轾	車至
卧	臣卜
轳	車卜尸
辑	車口耳
匮	匚中一貝
轴	車由
东	七小
辊	車日匕匕
辋	車冂䒑亡
盏	戈皿
轿	車丿大川
输	車亼月刂
殴	匚乂殳
轮	車人匕
堑	車斤土
錾	車斤金
鸦	牙鳥
较	車亠八乂
辙	車亠月攵
辘	車鹿
辚	車米夕㐄
辖	車宀丰口
轻	車㇕丶工
辗	車尸廿衤
轫	車刀丶
顿	一屮頁
辎	車巛田
蛱	虫二火
龉	齒工㇕口
螨	虫艹人人
蛲	虫戈兀
龇	齒止匕
战	卜口戈
蝇	虫口申
蜗	虫咼
卤	卜圍乂
蛳	虫刂一巾
频	止癶頁
虚	虎业
蛊	虫皿
贞	卜貝
蚬	虫見
龄	齒亼龴
蜕	虫八口儿
蝉	虫丷甲一
虑	虎心
蛏	虫又土
颅	卜尸頁
龌	齒尸至
卢	卜尸
蚂	虫馬
虏	虎力
吴	口一大
哑	口亞
贵	中一貝
围	圍夫㇆
踌	足丰寸
啧	口丰貝
唛	口丰夂
蹑	足耳又又
𠳐	口丰阝
团	圍寸丿
蹒	足艹人人
喷	口十艹貝
躏	足艹門隹
呓	口艹乙
咙	口龍
跷	足戈兀
践	足戈
呕	口匚乂
嘘	口虎业
啮	口齒
虽	口虫
颚	口口丂頁
圆	圍口貝
骂	口口馬
黾	口申
呗	口貝
啰	口四夕
郧	口貝阝
跃	足丿大
躜	足牛儿貝
响	口宀口
哗	口亻匕十
囵	圍人匕
呛	口人卩
嗳	口爪𠂇又
叽	口几
鹃	口月鳥
噜	口魚日
唤	口𠂊冂大
图	圍夂冫
鸣	口鳥
跻	足文川
踯	足䒑大阝
喽	口米女
咛	口宀丁
蹿	足穴中中
吣	口心
嘱	口尸冂厶
啸	口尹川八
哟	口糸勹丶
题	日一止頁
师	刂一巾
韪	日一夫㇆
畴	田丰寸
颗	田木頁
晒	日西
辉	小兀冖車
辈	非車
晓	日戈兀
鸭	甲鳥
显	日业
帅	刂巾
临	刂⺮口丨
监	刂⺮皿
览	刂⺮見
鉴	刂⺮金
尘	小土
暧	日爪𠂇又
旷	日广
邺	业阝
凿	业半凵
尝	小冖二厶
晕	日冖車
赏	小冖口貝
归	刂彐
贤	刂又貝
肾	刂又月
竖	刂又立
紧	刂又糸
畅	申㇆彡
赋	貝一弋止
赇	貝一水丶
屿	山一乚一
峡	山二火
罢	四土厶
帐	巾長
账	貝長
帻	巾丰貝
财	貝寸丿
瞒	目艹人人
巅	山十八頁
嵘	山艹冖木
赎	貝十冫大
赙	貝甫寸
颛	山而頁
眬	目龍
贿	貝𠂇月
鸯	冂大鳥
贼	貝戈𠂇
岖	山匚乂
崭	山車斤
贴	貝卜口
帧	巾卜貝
帜	巾口八
贶	貝口儿
刚	冂乂刂
赐	貝日勹彡
幞	巾业羊
岿	山刂彐
婴	貝貝女
峤	山丿大川
贝	貝
赌	貝者
则	貝刂
赂	貝夂口
岚	山風
岁	山夕
睁	目𠂊尹
购	貝勹厶
罚	四言刂
赃	貝广土
赠	貝八四日
赕	貝火火
赚	貝䒑刂八
髅	骨米女
贮	貝宀一
髋	骨宀艹見
髌	骨宀丘八
峄	山又夫
瞩	目尸冂厶
剀	山己刂
觊	山己見
凯	山己几
岂	山己
悬	且厶心
丢	丿土厶
筹	⺮丰寸
穑	禾十圍口
迁	之千
犊	牛十冫大
笼	⺮龍
乔	丿大川
箧	⺮匚二火
笺	⺮戈
毡	毛卜口
乱	舌乚
鹄	牛口鳥
篮	⺮刂⺮皿
笕	⺮見
笔	⺮毛
签	⺮亼⺍一
秃	禾几
颓	禾几頁
称	禾𠂊小
赞	牛儿儿貝
选	之牛儿
稳	禾𠂊彐心
鹅	手戈鳥
辞	舌辛
简	⺮門日
篓	⺮米女
氢	气㇕丶工
箫	⺮尹川八
笃	⺮馬
笾	⺮之力
俩	亻一人人
粤	囟米丂
侠	亻二火
伟	亻夫㇆
伥	亻長
债	亻丰貝
偾	亻十艹貝
牍	片十冫大
侥	亻戈兀
贷	亻弋貝
舆	臼車八
躯	身匚乂
侦	亻卜貝
俣	亻口一大
侣	亻口口
侧	亻貝刂
皑	白山己
侨	亻丿大川
赁	亻丿士貝
伤	亻𠂉力
俭	亻亼⺍一
伦	亻人匕
华	亻匕十
倾	亻匕頁
货	亻匕貝
储	亻言者
侪	亻文川
奥	宀米大
鹪	隹灬鳥
偻	亻米女
伫	亻宀一
傧	亻宀丘八
侬	亻冖衤
傩	亻又隹
亿	亻乙
龛	亼口龍
剑	亼⺍一刂
敛	亼⺍一攵
刽	人二厶刂
饵	食耳
仓	人卩
馕	食一甘衤
馍	食艹日大
馓	食廿月攵
饽	食十冖子
弑	乂木弋工
刹	乂木刂
饶	食戈兀
饯	食戈
彻	行七刀
饨	食一屮
衔	行金
馈	食中一貝
馄	食日匕匕
饪	食丿士
饫	食丿大
饿	食手戈
饰	食𠂉巾
饬	食𠂉力
饷	食宀口
馊	食臼丨又
丛	人人一
耸	人人耳
怂	人人心
爷	八乂卩
饭	食𠂆又
馁	食爪女
饥	食几
馋	食𠂊儿冫
馅	食𠂊臼
饮	食欠
仑	人匕
馏	食卯田
饱	食勹巳
颔	亼㇕口頁
贪	亼㇕貝
伞	人八十
饼	食䒑艹
馐	食羊彐丨
邻	亼龴阝
馆	食宀㠯
蚀	食虫
饲	食㇆一口
颁	八刀頁
戗	人卩戈
创	人卩刂
贫	八刀貝
饧	食㇆彡
颂	八厶頁
饴	食厶口
钉	金丁
铐	金者丂
铼	金二水
锗	金者
铑	金者匕
铗	金二火
钍	金土
铸	金丰寸
铒	金耳
钰	金王丶
镊	金耳又又
钳	金甘
针	金十
钴	金十口
错	金廿日
质	𠂆十貝
镬	金艹隹又
钵	金木一
铺	金甫
镭	金雨田
锛	金大十艹
钚	金不
钛	金大丶
镣	金一日小
钹	金犬㇕
铙	金戈兀
链	金之車
钺	金戈乚
钋	金卜
舻	舟卜尸
锃	金口王
铟	金圍大
锢	金圍十口
钟	金中
铝	金口口
锅	金咼
钽	金日一
锂	金田土
钊	金刂
锞	金田木
钿	金田
锁	金小貝
钞	金小丿
销	金小月
锡	金日勹彡
镗	金小口土
铛	金小彐
铜	金冂一口
盘	舟皿
钠	金冂人
钡	金貝
舰	舟見
钼	金目
锄	金且力
钎	金千
锇	金丿扌戈
锆	金牛口
锸	金千臼
铣	金牛儿
锹	金禾火
锈	金禾㇆丿
锻	金厂三殳
钏	金川
镍	金自木
锥	金隹
铂	金白
锦	金白巾
镌	金隹㇆丿
铨	金人王
铩	金乂木
锉	金人人土
钤	金亼㇕
铃	金亼龴
舱	舟人卩
锨	金斤欠
钣	金𠂆又
钒	金凡
铅	金几口
钥	金月
锋	金夂丰
铭	金夕口
铆	金卯
钦	金欠
钓	金勹丶
钧	金勹冫
铮	金𠂊尹
钩	金勹厶
锌	金辛
镜	金立日儿
铈	金亠巾
铲	金立丿
铱	金衣
镑	金亠冖方
锒	金丶艮
钫	金方
镀	金广廿又
镧	金門木四
锏	金門日
锵	金丬夕寸
镰	金广刂八
镁	金羊大
锐	金八口儿
锑	金八弔丿
镂	金米女
铫	金儿⺍
锭	金宀一止
爱	爪冖𠂇又
镩	金穴中中
铋	金心丿
镔	金宀丘八
释	釆又夫
锯	金尸十口
铍	金皮
银	金艮
铌	金尸匕
钗	金又丶
锰	金子皿
钌	金了
键	金廴尹二
铷	金女口
锱	金巛田
钕	金女
肤	月夫
狭	犭二火
胧	月龍
胨	月七小
胪	月卜尸
狈	犭貝
猡	犭四夕
犸	犭馬
脸	月亼⺍一
飓	風且八
飕	風臼丨又
飑	風勹巳
鹏	月月鳥
狰	犭𠂊尹
鸠	九鳥
狱	犭言犬
脐	月文川
脑	月亠乂凵
脏	月广土
犷	犭广
腾	月半馬
狞	犭宀丁
膑	月宀丘八
脓	月冖衤
胫	月㇕丶工
胁	月力八
猕	犭弓𠂊小
鲠	魚一日乂
鲡	魚一冂丶
鲆	魚一八十
鲑	魚土土
鲮	魚土八夂
鳍	魚者匕日
鲼	魚十艹貝
鲽	魚廿乚木
鸨	匕十鳥
鳓	魚革力
鳕	魚雨彐
顷	匕頁
鲔	魚𠂇月
鱿	魚尤
鳜	魚厂屮欠
鲅	魚犬㇕
鲢	魚之車
处	夂卜
鲇	魚卜口
鲈	魚卜尸
鲴	魚圍十口
鲤	魚田土
鲱	魚非
鲳	魚日日
鳗	魚日四又
尔	𠂊小
鲲	魚日匕匕
鲁	魚日
迩	之𠂊小
鳃	魚田心
鲣	魚刂又土
鳎	魚日习习
龟	𠂊申
鲷	魚周土口
奂	𠂊冂大
鳏	魚四水
岛	鳥山
负	𠂊貝
觯	𠂊用甲一
稣	魚禾
颖	匕禾頁
鳅	魚禾火
鲧	魚丿糸
鳇	魚白王
鲋	魚亻寸
鲵	魚臼儿
鳐	魚爪十凵
凫	鳥几
毕	匕匕十
鲍	魚勹巳
贸	卯貝
鲚	魚文川
鲂	魚方
鲜	魚羊
鳟	魚八酉寸
鳞	魚米夕㐄
鳝	魚羊䒑口
鲩	魚宀一兀
鳊	魚户冂艹
鸵	鳥宀匕
刍	𠂊彐
鲟	魚彐寸
雏	𠂊彐隹
皱	𠂊彐皮
邹	𠂊彐阝
鲫	魚艮卩
务	夂力
鸳	夕卩鳥
匀	勹冫
乌	烏
枭	鳥木
鲐	魚厶口
订	言丁
诃	言丁口
评	言一八十
诖	言土土
诗	言土寸
讧	言工
诘	言士口
诸	言者
诬	言工人人
语	言工㇕口
讳	言夫㇆
诔	言丰木
请	言丰月
诹	言耳又
亵	衣扌丸
讨	言寸
计	言十
谋	言甘木
谍	言廿乚木
诺	言艹𠂇口
诂	言十口
谳	言十半犬
谎	言艹亡川
读	言十冫大
谌	言其乚
谭	言西日十
谏	言木四
斋	文而
诼	言豕
诙	言𠂇火
试	言弋工
诓	言匚王
诫	言戈艹
讶	言牙
讴	言匚乂
谮	言七儿日
诚	言戊㇆
讵	言匚コ
讣	言卜
谑	言虎匚一
误	言口一大
颤	亠圍一頁
识	言口八
赢	亡口貝凡
诽	言非
刘	文刂
栾	亦木
课	言田木
亩	亠田
蛮	亦虫
谩	言日四又
谡	言田八夂
銮	亦金
诮	言小月
谓	言田月
弯	亦弓
诅	言且
讪	言山
讷	言冂人
挛	亦手
许	言𠂉十
话	言舌
诰	言牛口
诛	言𠂉木
颜	立丿彡頁
诱	言禾㇆丿
诲	言𠂉母
训	言川
谁	言隹
剂	文川刂
谯	言隹灬
谕	言亼月刂
诠	言人王
认	言人
谶	言人非一
诊	言人彡
论	言人匕
义	丶乂
诟	言𠂆一口
谣	言爪十凵
诳	言犭王
讥	言几
颃	亠几頁
讽	言風
诡	言𠂊厂卩
谗	言𠂊儿冫
询	言勹日
诣	言匕日
谄	言𠂊臼
谐	言匕匕白
诋	言氏丶
诌	言𠂊彐
鸾	亦鳥
谅	言亠口小
谙	言立日
谚	言立丿彡
议	言丶乂
辩	辛言辛
谛	言亠冖巾
谤	言亠冖方
访	言方
斓	文門木四
详	言羊
产	立丿
谥	言䒑八皿
谈	言火火
谜	言之米
谦	言䒑刂八
诨	言冖車
谴	言之一㠯
谊	言宀且
诧	言宀丿七
译	言又夫
诀	言㇕大
诵	言龴用
词	言㇆一口
讯	言乙十
诏	言刀口
诞	言廴丿止
记	言己
诒	言厶口
娈	亦女
颏	亠乡人頁
辫	辛糸辛
庑	广一尤
疠	疒一力
闺	門土土
冯	冫馬
痨	疒艹冖力
癞	疒木𠂊貝
阑	門木四
鹇	門木鳥
头	冫大
庆	广大
库	广車
阉	門大申
庞	广龍
状	丬犬
邝	广阝
阈	門戈口一
冻	冫七小
壮	丬士
阃	門圍木
闸	門甲
阊	門日日
闩	門一
闰	門王
痈	疒用
闲	門木
闽	門虫
訚	門言
闯	門馬
阀	門亻戈
鹰	疒亻隹鳥
瘪	疒自人匕
阋	門臼儿
闪	門人
疮	疒人卩
疯	疒風
桨	丬夕木
奖	丬夕大
浆	丬夕水
资	冫欠貝
阎	門𠂊臼
癣	疒魚羊
净	冫𠂊尹
闹	門亠巾
阂	門亠乡人
痫	疒門木
阅	門八口儿
阐	門八甲一
瘘	疒米女
阔	門氵舌
闼	門之大
庐	广户
闷	門心
阕	門癶一大
阚	門㇕耳攵
瘫	疒又隹
疡	疒㇆彡
瘾	疒阝彐心
疖	疒卩
妆	丬女
兰	䒑二
鲞	半魚
誊	半言
怅	忄長
慑	忄耳又又
愤	忄十艹貝
懒	忄木𠂊貝
娄	米女
恹	忄厂犬
烦	火頁
郑	䒑大阝
烧	火戈兀
怄	忄匚乂
惭	忄車斤
兑	八口儿
兽	八田一口
悭	忄刂又土
灿	火山
惧	忄且八
恺	忄山己
养	羊川
烨	火亻匕十
烃	火㇕丶工
烁	火氏小
焕	火𠂊冂大
恼	忄亠乂凵
悯	忄門文
焖	火門心
悦	忄八口儿
惮	忄丷甲一
恽	忄冖車
烬	火尸丶冫
忆	忄乙
炀	火㇆彡
鹈	八弔丿鳥
递	之八弔丿
惨	忄厶大彡
惯	忄母貝
兹	䒑幺幺
举	⺍一八夫
兴	⺍一八
誉	⺍一八言
洼	氵土土
鸿	氵工鳥
浃	氵二火
涛	氵丰寸
沣	氵丰
渍	氵丰貝
滟	氵丰𠂊巴
满	氵艹人人
滞	氵艹冖巾
潇	氵艹川八
泷	氵龍
沥	氵厂力
浇	氵戈兀
浅	氵戈
沤	氵匚乂
渐	氵車斤
汇	氵匚
涟	氵之車
浊	氵虫
泸	氵卜尸
涠	氵圍夫㇆
渑	氵口申
涡	氵咼
湿	氵日业
温	氵日皿
溅	氵貝戈
滗	氵⺮毛
渊	氵川米
潋	氵亼一攵
沦	氵人匕
潴	氵犭者
涤	氵夂木
涣	氵𠂊冂大
渔	氵魚
滦	氵亦木
润	氵門王
澜	氵門木四
涧	氵門日
沩	氵爲
浑	氵冖車
觉	⺍冖見
沪	氵户
滨	氵宀丘八
浓	氵冖衤
泽	氵又夫
浔	氵彐寸
滩	氵又隹
涨	氵弓長
汤	氵㇆彡
涩	氵刀丶止
烫	氵㇆彡火
渗	氵厶大彡
潍	氵糸隹
逦	之一冂丶
写	冖一乚一
窍	穴工丂
窥	穴夫見
违	之夫㇆
祷	示丰寸
宝	宀王丶
赛	宀甘八貝
骞	宀甘八馬
宠	宀龍
窃	穴七刀
祯	示卜貝
遗	之中一貝
祸	示咼
褴	衤刂⺮皿
裆	衤小彐
视	示見
袄	衤丿大
鹤	冖隹鳥
穷	穴力
遥	之爪𠂉十凵
宾	宀丘八
额	宀夂口頁
农	冖衤
礼	示乚
裤	衤广車
禅	示丷甲一
迟	之尸丶
逊	之子小
边	之力
辽	之了
骊	馬一冂丶
颈	㇕丶工頁
巯	㇕丶厶川
劲	㇕丶工力
骤	馬耳又乑
怼	又寸心
骐	馬其
剧	尸十口刂
骑	馬大丁口
驮	馬大
戏	又戈
驱	馬匚乂
驶	馬口乂
骒	馬田木
剥	彐水刂
骡	馬田糸
驷	馬四
骄	馬丿大川
属	尸丿冂厶
驯	馬川
骓	馬隹
肃	尹川八
骅	馬亻匕十
骢	馬囟夂心
驳	馬乂乂
屦	尸行米女
驹	馬勹口
骆	馬夂口
欢	又欠
骝	馬卯田
鸡	又鳥
驻	馬丶王
骧	馬衣口甘
昼	尸丶日一
尽	尸丶冫
骇	馬亠乡人
骥	馬丬廿八
骈	馬䒑艹
屡	尸米女
驴	馬户
驼	馬宀匕
骟	馬户习习
恳	艮心
驿	馬又夫
预	予頁
艰	又艮
驭	馬又
骣	馬尸子子
驰	馬也
劝	又力
骖	馬厶大彡
骀	馬厶口
骏	馬厶八夂
卫	卩一
际	阝示
陕	阝二火
陆	阝二山
陇	阝龍
阵	阝車
陈	阝七小
贺	力口貝
驾	力口馬
孙	子小
坠	阝人土
阶	阝人川
弥	弓𠂊小
隐	阝𠂊彐心
飞	乙冫
导	巳寸
纡	糸一寸
妩	女一尤
娅	女亞
结	糸士口
绪	糸者
绫	糸土八夂
纬	糸夫㇆
纭	糸二厶
绩	糸丰貝
绑	糸丰阝
纣	糸寸
绀	糸甘
缂	糸革
绁	糸廿乚
缚	糸甫寸
缃	糸木目
绔	糸大一丂
叁	厶大三
缛	糸辰寸
缅	糸㇕圍目
参	厶大彡
缄	糸戊一口
绕	糸戈兀
线	糸戈
妪	女匚乂
练	糸七㇆八
绰	糸卜日十
娱	女口一大
缉	糸口耳
绳	糸口申
娲	女咼
织	糸口八
绢	糸口月
绯	糸非
缦	糸日四又
纱	糸小丿
绡	糸小月
缇	糸日一止
缧	糸田糸
绸	糸周土口
纲	糸冂乂
缨	糸貝貝女
纳	糸冂人
纴	糸丿士
纤	糸千
缵	糸牛儿貝
妫	女爲
妈	女馬
绣	糸禾㇆丿
缎	糸厂三殳
维	糸隹
绵	糸白巾
缴	糸白方攵
给	糸亼口
绘	糸人二厶
绗	糸行
纵	糸人人
纶	糸人匕
纷	糸八刀
缓	糸爪𠂇又
绥	糸爪女
绷	糸月月
纨	糸丸
绦	糸夂木
纸	糸氏
绺	糸夂卜口
络	糸夂口
绚	糸勹日
约	糸勹丶
终	糸夂冫
绉	糸𠂊彐
绝	糸𠂊巴
纹	糸文
纺	糸方
娴	女門木
缠	糸广田土
绊	糸半
婵	女八甲一
缯	糸八四日
缮	糸羊䒑口
继	糸米乚
综	糸宀示
绽	糸宀一止
婶	女宀申
缩	糸宀一白
缝	糸之夂丰
绾	糸宀㠯
妇	女彐
纽	糸彐丨
绿	糸彐水
纾	糸予
绍	糸刀口
贯	母貝
级	糸刀又
纫	糸刀丶
纪	糸己
丝	糸糸
缘	糸彑豕
纠	糸凵
缫	糸巛田木
乡	乡
飨	乡食
戬	亞日戈
鹂	一冂丶鳥
郦	一冂丶阝
殚	一夕甲一
殇	一夕㇆彡
趸	一力足
劢	一力力
欤	一乚一欠
垭	土亞
叆	二厶𠂇又
赉	二水貝
鼋	一兀口申
埯	土大申
贡	工貝
觋	工人人見
垆	土卜尸
韧	夫㇆刀丶
击	二山
埙	土口貝
埚	土咼
垱	土小彐
坞	土烏
毂	士冖車殳
悫	士冖几心
玙	王一乚一
聩	耳中一貝
颞	耳又又頁
赘	丰力攵貝
鳌	丰力攵魚
骜	丰力攵馬
麦	丰夂
琐	王小貝
珰	王小彐
瓒	王牛儿貝
琼	王亠口小
珲	王冖車
撷	扌士口頁
撵	扌夫夫車
抟	扌夫龴
挠	扌戈兀
掳	扌虎力
掴	扌圍王丶
揽	扌刂⺮見
撄	扌貝貝女
揿	扌金欠
贽	扌丸貝
鸷	扌丸鳥
势	扌丸力
捣	扌鳥山
拦	扌䒑二
掸	扌八甲一
擞	扌米女攵
择	扌又夫
挦	扌彐寸
掼	扌母貝
觐	廿口丰見
荆	艹一艹刂
鹊	廿日鳥
颟	艹一人頁
觏	甘冂土見
莱	艹二水
韩	十日夫㇆
贲	十艹貝
鸪	十口鳥
鹕	十口月鳥
赍	十人冖貝
鹁	十冖子鳥
鞒	革丿大川
鞑	革之大
鞲	革甘冂土
苈	艹厂力
鹳	艹口隹鳥
鹋	艹田鳥
萝	艹四夕
蘖	艹丿辛木
荟	艹人二厶
苍	艹人卩
莸	艹犭尤
蓟	艹魚刂
荜	艹匕匕十
藓	艹魚羊
蓠	艹亠冂厶
荠	艹文川
蒌	艹米女
薮	艹米女攵
荦	艹冖牛
莺	艹冖鳥
茕	艹冖乙十
荨	艹彐寸
荩	艹尸丶冫
荬	艹㇕冫大
荮	艹糸寸
莼	艹糸一屮
芗	艹乡
酝	酉二厶
酽	酉亞丿
椟	木十冫大
枥	木厂力
桡	木戈兀
桢	木卜貝
栌	木卜尸
榄	木刂⺮見
槛	木刂⺮皿
樱	木貝貝女
椤	木四夕
桤	木山己
桦	木亻匕十
桧	木人二厶
枞	木人人
栎	木氏小
槠	木言者
檩	木亠口示
栏	木䒑二
棁	木八口儿
霭	雨言人乚
榉	木⺍八夫
雾	雨夂力
橼	木糸彑豕
碛	石丰貝
鹩	一火小鳥
鹌	大申鳥
砺	石厂一力
厍	厂車
靥	厂犬圍目
魇	厂犬鬼
餍	厂犬食
励	厂一力力
硗	石戈兀
鸸	而鳥
聋	龍耳
龚	龍廿八
矾	石凡
砾	石氏小
尴	尤刂⺮皿
砀	石㇆彡
碜	石厶大彡
赜	臣丰貝
鸫	七小鳥
辏	車丰一大
轲	車丁口
轱	車十口
轭	車厂卩
轼	車戈工
辐	車一口田
轶	車牛人
轸	車人彡
斩	車斤
椠	車斤木
辂	車夂口
辍	車又又又
匦	匚車九
欧	匚乂欠
鸥	匚乂鳥
瓯	匚乂瓦
鸢	弋鳥
虾	虫下
觇	卜口見
鸬	卜尸鳥
蝾	虫艹冖木
蛎	虫厂一力
觑	虎业見
颦	止癶𠂇十
蝈	虫圍王丶
龋	齒丿冂厶
龊	齒足
龃	齒且
龀	齒匕
龅	齒勹巳
龈	齒艮
蛴	虫文川
蚁	虫丶乂
蝼	虫米女
呒	口一尤
鸮	口丂鳥
嗫	口耳又又
唠	口艹冖力
呖	口厂力
哓	口戈兀
啭	口車夫龴
踬	足𠂆十貝
跶	足之大
鹭	足夂口鳥
跹	足之千
跄	足人卩
跸	足匕匕十
跞	足氏小
嚣	口口頁口
鼍	口口口申
鹗	口口丂鳥
唢	口小貝
嘤	口貝貝女
呐	口冂人
剐	咼刂
哕	口山夕
勋	口貝力
哙	口人二厶
哔	口匕匕十
呜	口烏
哝	口冖衤
咝	口糸
坚	刂又土
颙	日冂厶頁
颢	日亠小頁
鳖	巾⺍攵魚
旸	日㇆彡
睐	目二水
眍	目匚乂
帏	巾夫㇆
帼	巾圍王丶
羁	四革馬
黪	四土大彡
鹮	四一衤鳥
罗	四夕
逻	之四夕
黩	四土冫大
罴	四土厶灬
崃	山二水
峣	山戈兀
岗	山冂乂
岘	山見
刿	山夕刂
峥	山𠂊尹
嵝	山米女
崂	山艹冖力
睑	目亼⺍一
罂	貝貝十凵
赈	貝辰
贬	貝丿之
赊	貝人示
赡	貝𠂊八言
贻	貝厶口
赅	貝亠乡人
鹦	貝貝女鳥
䁖	目米女
鹘	骨鳥
矫	矢丿大川
牺	牛西
箦	⺮丰貝
秽	禾山夕
籁	⺮木𠂊貝
秾	禾冖衤
氇	毛魚日
鸹	舌鳥
篑	⺮中一貝
筛	⺮刂一巾
箩	⺮四夕
衅	丿皿半
筚	⺮匕匕十
筝	⺮𠂊尹
箪	⺮丷甲一
簖	⺮米乚斤
氩	气亞
氲	气日皿
俨	亻亞丿
俪	亻一冂丶
俦	亻丰寸
伛	亻匚乂
雠	隹言隹
魉	鬼一人人
囱	囟夂
偿	亻小二厶
傥	亻小口儿
侩	亻人二厶
伧	亻人卩
仪	亻丶乂
佥	亼⺍一
颌	亼口頁
鸽	亼口鳥
觎	亼月刂見
徕	行二水
惩	行一止心
鸻	行鳥
径	行㇕丶工
鹆	八人口鳥
饸	食亼口
馔	食巳廿八
馑	食廿口丰
馇	食木日一
馃	食田木
馒	食日四又
饩	食气
饺	食亠八乂
饹	食夂口
钲	金一止
钙	金下乚
镉	金一八丁
铻	金工㇕口
锲	金丰刀大
颀	斤頁
䦃	金艹者
锚	金艹田
镖	金西示
镡	金西日十
锜	金大丁口
镢	金厂屮欠
钝	金一屮
锷	金口一丂
锝	金日一寸
铀	金由
钾	金甲
镘	金日四又
锟	金日匕匕
锶	金田心
铿	金刂又土
铡	金貝刂
镚	金山月月
镯	金四勹虫
锣	金四夕
铠	金山己
铤	金廴丿士
锤	金千艹二
铢	金𠂉木
铧	金亻匕十
铪	金亼口
铄	金氏小
锴	金匕匕白
镵	金𠂊儿丶
铯	金𠂊巴
镏	金卯田
钨	金烏
镶	金衣口甘
镐	金亠冂口
镞	金方𠂉矢
铰	金亠八乂
镝	金亠十口
镦	金亠子攵
铳	金亠厶儿
铉	金亠幺
镳	金鹿灬
镛	金广尹用
镒	金䒑八皿
锩	金半卩
觅	爪見
鹞	金𠂉凵鳥
镓	金宀豕
镲	金宀又示
铊	金宀匕
铵	金宀女
铎	金又夫
钮	金彐丨
镫	金癶口䒑
锔	金尸㇆口
锕	金阝丁口
钇	金乙
钯	金巴
镪	金弓口虫
镠	金习人彡
镴	金巛乂巛
䥽	金乚又丶
凤	几又
腼	月㇕圍目
狮	犭刂一巾
猃	犭亼⺍一
狯	犭人二厶
獭	犭木𠂊貝
臜	月牛儿貝
狲	犭子小
脍	月人二厶
肠	月㇆彡
鳔	魚西示
鸱	氏丶鳥
鲀	魚一屮
鳄	魚口一丂
鳀	魚日一止
玺	𠂊小王丶
鲥	魚日寸
鳢	魚曲口䒑
觞	𠂊用㇆彡
鹐	𠂊臼鳥
颍	匕水頁
毙	匕匕夕匕
颎	匕火頁
鲸	魚亠口小
惫	夂田心
鲛	魚亠八乂
鳙	魚广尹用
鸲	勹口鳥
邬	烏阝
鲻	魚巛田
袅	鳥衣
讦	言干
证	言一止
谨	言廿口丰
谟	言艹日大
谔	言口一丂
鹫	亠口尤鳥
鹑	亠口子鳥
谠	言小口儿
峦	亦山
脔	亦䏑
谒	言日人乚
恋	亦心
孪	亦子
诈	言𠂉卜
诜	言牛儿
讫	言𠂉乙
诿	言禾女
谢	言身寸
谀	言臼人
讹	言亻匕
赟	文一止貝
齑	文川非一
谂	言亼㇕心
兖	亠八厶儿
衮	衣八厶
讼	言八厶
谖	言爪𠂇又
谵	言𠂊八言
诤	言𠂊尹
谆	言亠口子
谇	言亠人十
谪	言亠十口
谰	言門木四
赣	立日工貝
竞	立口儿
谱	言䒑业日
戆	立日貝心
彦	立丿彡
飒	立風
谝	言户冂艹
谧	言心丿皿
谲	言予八口
谬	言习人彡
诩	言习习
盗	冫欠皿
癫	疒十八頁
廪	广亠口示
庙	广由
麽	广木丿厶
赓	广彐人貝
鹧	广廿灬鳥
疬	疒厂力
疟	疒匚一
酱	丬夕酉
阇	門者
闱	門夫㇆
阒	門目犬
闳	門𠂇厶
闾	門口口
阄	門𠂊申
阗	門十且八
闿	門山己
瘿	疒貝貝女
阏	門方人冫
阁	門夂口
阍	門氏日
