的	白勹丶
儗	亻匕矢龴疋
臒	月艹隹又
猢	犭十口月
膬	月毛毛毛
瘯	疒方𠂉矢
恅	忄老
粋	米九十
裀	衤圍大
襜	衤𠂊厂八言
閦	門人人人
剟	又又又又刂
恝	丰刀心
蒻	艹弓冫弓冫
唪	口𡗗キ
踺	足廴聿
欥	日欠
嵁	山甚
眙	目厶口
氕	气丿
譾	言䒑月刂习习
迉	之尸
絧	糸冂一口
賛	夫夫貝
頬	夹頁
耵	耳丁
瑒	王昜
藨	艹鹿灬
圀	圍八方
踣	足立口
嘚	口行日一寸
黰	黑真
崱	山貝刂
鼽	自田丌九
粍	米毛
瑬	氵亠厶川王丶
瀍	氵广里八土
戽	户冫十
閖	門水
弝	弓巴
揃	扌䒑月刂
櫌	木一白冖心夂
鱺	魚一冂丶一冂丶鹿
觖	𠂊用㇕大
豇	豆工
趧	走日一止
慹	土半丸心
珸	王五口
毦	耳毛
擗	扌尸口辛
蔕	艹廿儿冖巾
蔱	艹乂木殳
棫	木戈口一
轤	車虎田皿
柎	木亻寸
硏	石干干
礌	石雨田
磉	石又又又木
敺	匚口口口卜又
蹀	足廿乚木
躪	足艹門隹
晥	日宀一兀
罶	四卯田
犝	牛立里
秖	禾氏
倴	亻大十廾
牮	亻弋牛
僗	亻火火冖力
頠	𠂊厂卩頁
焔	火𠂊丨日
熀	火日光
袽	衤女口
鄩	彐工口寸阝
弳	弓一巛工
嫪	女习习人彡
枒	木牙
燹	豕豕火
瘑	疒咼
焌	火厶八夂
泂	氵冂口
潚	氵肅
奡	一自大氘
殈	一夕丿皿
琭	王彐水
攉	扌雨隹
萉	艹月巴
楱	木𡗗一大
檟	木西貝
輶	車丷酉
啢	口一巾人人
慁	圍豕心
圐	圍四方
踽	足丿口冂厶
跘	足半
喦	口口口山
暅	日忄二日
幓	巾厶厶厶人彡
瞹	目爪冖心夂
皊	白令
鐚	金亞心
鑴	金山隹冏
舡	舟工
鱲	魚巛圍乂巛
鄘	庸阝
洘	氵考
洈	氵𠂊厂卩
襌	衤單
躄	尸口辛足
媦	女田月
婸	女昜
坏	土不
坶	土母
撙	扌丷酉寸
艼	艹丁
蒠	艹自心
蒺	艹疒矢
栁	木夕卩
碏	石廿日
虸	虫子
躦	足牛儿牛儿貝
棐	非木
幬	巾士㇕工一口寸
够	勹口夕夕
恓	忄西
汒	氵亡
袗	衤人彡
圣	又土
殙	一夕氏日
敔	五口攵
摰	坴丸手
趯	走习习隹
擭	扌艹隹又
撚	扌䏑犬灬
鄀	艹𠂇口阝
蘘	艹衣口口甘
蒟	艹立勹口
蒄	艹冖一兀寸
覅	西女勿
猋	犬犬犬
敊	上小卜又
敹	卜冖釆攵
跐	足止匕
羉	四言糸糸
崥	山卑
歃	千臼欠
鍈	金艹冂大
凧	几巾
颭	風卜口
膰	月釆田
鰺	魚厶厶厶人彡
烠	火𠂇月
燋	火隹灬
鵷	宀夕卩鳥
娷	女千艹二
繺	幺𠂊彐攵灬
繶	糸立日心
墚	土氵刀八木
琁	王𠂉疋
晛	日見
帡	巾并
筲	⺮小月
餤	食火火
訬	言小丿
瘖	疒立日
陊	阝夕夕
頇	干頁
鬺	一口冂丷丁𠂉昜
璈	王敖
璆	王习习人彡
莿	艹木冂刂
蒤	艹氵余
醐	酉十口月
蜍	虫余
啀	口厂土土
餥	非食
暎	日艹冂大
畯	田厶八夂
幏	巾宀豕
皦	白白方攵
僇	亻习习人彡
瓟	瓜包
褩	舟殳衣
鯸	魚侯
爣	火小冖口黑
潩	氵田共
襴	衤門柬
褌	衤冖車
塈	艮旡土
纆	糸黑土
縦	糸行䒑止
垪	土并
蓱	艹氵并
遝	之四水
眴	目勹日
筭	⺮王廾
稂	禾丶艮
鮦	魚冂一口
謚	言䒑八皿
殍	一夕爪子
墈	土甚力
堌	土圍十口
垀	土乎
玊	王丶
顢	廿巾人人頁
韂	革𠂊厂八言
芿	艹亻乃
喒	口夂卜日
噰	口亠乡隹
噂	口丷酉寸
曵	曳丶
晙	日厶八夂
巂	山隹冏
箢	⺮宀夕卩
鼢	鼠八刀
俛	亻免
餖	食豆
鋀	金豆
鋐	金宀𠂇厶
憓	忄一日厶心
憺	忄𠂊厂八言
綷	糸亠人人十
紞	糸冖儿
擿	扌之亠丷冂十口
韮	艹非一
蕣	艹爪冖夕㐄
朸	木力
蹯	足釆田
仭	亻刀丶
鏾	金廿月攵
臗	月宀艹見丶
痏	疒𠂇月
誾	門言
蝥	矛攵虫
貮	武（貝）
摋	扌乂木殳
葍	艹一口田
遖	之十冂半
靬	革干
蕡	艹十艹貝
蒡	艹亠丷冖方
蕷	艹予頁
輇	車人王
剗	戈戈刂
掔	臣又手
蚿	虫亠幺
咮	口𠂉木
鶡	曷鳥
秏	禾毛
毪	毛厶牛
傉	亻辰寸
儽	亻田田田糸
皐	白𠁼十
僋	亻今貝
鉐	金石
鉱	金广厶
猄	犭亠口小
鱓	魚單
鰯	魚弓冫弓冫
鷟	方𠂉矢鳥
癙	疒鼠
怳	忄口儿
燂	火西日十
洓	氵木冂
淛	氵牛巾刂
渓	氵爪夫
褖	衤彑豕
冦	冖一兀卜又
巹	㇕水一己
阨	阝厂卩
纚	糸一冂丶一冂丶鹿
碃	石丰月
磲	石氵巨木
蹖	足𡗗臼
唶	口廿日
呾	口日一
踟	足矢口
岍	山开
劁	隹灬刂
銤	金米
猰	犭丰刀大
訌	言工
濩	氵艹隹又
塨	土共忄
靸	革及
菳	艹金
薿	艹匕矢龴疋
槄	木爪臼
鄠	雨亏阝
蟥	虫廿由八
晻	日大电
睆	目宀一兀
穊	禾艮旡
鞗	攸革
侅	亻亥
貑	豸叚
艅	舟余
憝	亠口子攵心
譹	言亠口冖豕
羮	羊灬𡗗
鄫	曾阝
懽	忄艹口口隹
糨	米强
燏	火矛冏
袨	衤亠幺
毣	习习毛
嫽	女一火日小
抮	扌人彡
嚆	口艹亠口冂口
眊	目毛
眕	目人彡
眵	目夕夕
瞷	目門日
箖	⺮木木
釿	金斤
鱝	魚十艹貝
皸	冖車皮
嫻	女門木
瓨	工瓦
騍	馬田木
揠	扌匚日女
鶾	十日十𠂉鳥
菧	艹广氐
轕	車艹曷
樛	木习习人彡
犮	犮
甗	虎一口冂丷丁瓦
蟜	虫丿大口冂口
蟓	虫象
嗢	口日皿
昣	日人彡
嫳	巾𠁼攵女
嶪	山业半木
箶	⺮十口月
箙	⺮月卩又
仱	亻今
狳	犭余
猟	犭⺍几キ
狖	犭穴
嚲	亠口子單
諝	言疋月
廙	广田共
潽	氵並日
寖	宀氵彐冖又
縩	糸䏑又示
墺	土向米大
扐	扌力
栘	木夕夕
圁	圍言
曨	日龍
鼷	鼠爪幺大
眢	夕卩目
諆	言其
絰	糸至
剅	豆刂
藟	艹田田田
薡	艹目爿片
輐	車宀一兀
迍	之屯
岞	山乍
熈	丿臣巳灬
牓	片亠丷冖方
郈	𠂆一口阝
錼	金大示
脁	月儿𠁼
敻	𠂊冂人目攵
欬	亥欠
潅	氵𠂉一隹
洨	氵亠八乂
寃	宀兔
頞	宀女頁
窊	穴瓜
臩	臣臣大氘
焄	尹口灬
茻	屮屮屮屮
摂	扌耳𠁼
枻	木廿乚
晅	日二日
侁	亻牛儿
銍	金至
猞	犭亼十口
讌	言廿口北灬
汋	氵勹丶
艴	弗𠂊巴
妬	女石
嚢	一中冖八甘𧘇
遶	之土土土兀
斲	𠁁斤
髫	長彡召
蓰	艹行止止
桲	木十冖子
椆	木用口
羍	大羊
厗	厂辛
勔	面力
蝻	虫十冂半
喍	口止匕木
嶲	山隹冂凵
敳	山豆攵
嶰	山𠂊用刀牛
瞵	目米夕㐄
矊	目糸白巾
牥	牛方
嶨	臼乂乂冖山
擧	與手
僽	亻禾火心
侂	亻广丿七
魵	魚八刀
邅	之亠圍口日一
醤	爿爪寸酉
慠	忄敖
煓	火山而
熥	火之龴用
沷	氵犮
沘	氵匕匕
瀯	氵火火冖吕
疎	疋束
妠	女冂人
妭	女犮
緵	糸乂凵八夂
霅	雨言
昫	日勹口
嶔	山金欠
僩	亻門月
鍠	金白王
猦	犭風
縢	月半糸
膣	月穴至
諲	言西土
淜	氵月月
墝	土土土土兀
覩	者見
璪	王口口口木
莵	艹兎
蔤	艹宀心丿山
榼	木土厶皿
醾	酉麻米
椌	木穴工
牻	牛尤彡
酇	牛儿牛儿貝阝
穭	禾魚日
侹	亻廴丿士
倧	亻宀示
粔	米巨
炟	火日一
焠	火亠人人十
沇	氵厶儿
窋	穴屮凵
孲	子亞
暋	巳七攵日
姱	女大亏
綼	糸卑
荸	艹十冖子
萯	艹𠂊貝
桯	木口王
筬	⺮戊㇆
泝	氵斤丶
塅	土厂三殳
埶	坴丸
盩	土半攵皿
玶	王平
駔	馬且
驌	馬肅
掫	扌耳又
硜	石一巛工
螵	虫西示
蠋	虫四勹虫
圌	圍山而
塁	田𠁼土
罫	四土土卜
罝	四且
骹	骨亠八乂
簳	⺮十日十人干
筦	⺮宀一兀
倢	亻一彐止
偨	亻止匕木
儹	亻牛儿牛儿貝
俤	亻弟
腷	月一口田
狛	犭白
肸	月八十
顚	眞頁
廌	鹿一乚灬
瘝	疒四水
澣	氵十日十人干
漎	氵行人人止
賨	宀示貝
岊	巴山
媥	女户冊
趑	走次
鞬	革廴聿
蝀	虫東
嚥	口廿口北灬
嚫	口立木見
贐	貝𦘒灬皿
傃	亻丰糸
偞	亻廿乚木
歛	僉欠
鈃	金开
鏷	金菐
鈩	金户
谿	爪幺大八人口
讘	言耳耳耳
頏	亠几頁
塭	土日皿
埇	土龴用
耟	耒巨
掞	扌火火
鞁	革皮
茝	艹臣
苅	艹乂刂
輣	車月月
衊	丿皿艹四戍
筊	⺮亠八乂
偩	亻𠂊貝
侭	亻尸丶冫
獏	犭艹日大
狴	犭匕匕土
鄮	卯貝阝
鱠	魚亼四日
廯	广魚羊
溚	氵艹亼口
鵼	穴工鳥
祂	示也
粛	粛
屓	尸貝
翭	习习侯
娀	女戈𠂇
綖	糸廴丿止
玭	王匕匕
晊	日至
盳	目亡
簻	⺮之咼
簜	⺮氵昜
儜	亻宀心皿丁
鏻	金米夕㐄
漶	氵中中心
垾	土日干
墽	土白方攵
塡	土眞
駺	馬丶艮
摐	扌行人人止
撖	扌敢
劐	艹隹又刂
櫙	木艹匚口口口
輖	車用口
孁	雨口口口女
齵	齒日冂厶
蝤	虫丷酉
蚆	虫巴
蹍	足尸廿𧘇
躐	足巛圍乂巛
跼	足尸㇆口
囅	單尸廿𧘇
唅	口今口
畳	田冖且
秬	禾巨
秡	禾犮
錞	金亠口子
钃	金尸水四勹虫
獪	犭亼四日
腃	月半卩
龒	龍示
糈	米疋月
惉	氵卜口心
澴	氵四一口𧘇
禖	示甘木
賮	𦘒灬貝
繊	糸十戈业
莇	艹且力
礓	石三田田
迵	之冂一口
輋	山大車
筢	⺮扌巴
犄	牛大丁口
嬃	彡頁女
惏	忄木木
潾	氵米夕㐄
阢	阝兀
耥	耒小冂口
駉	馬冂口
萳	艹十冂半
鄚	艹日大阝
蒈	艹匕匕白
蕫	艹立里
榲	木圍人皿
嚠	口卯金刂
暕	日柬
巓	山眞頁
睎	目乂𠂇巾
眹	目䒑大
勧	𠂉一隹力
箟	⺮日匕匕
鋙	金五口
鶵	勹屮勹屮鳥
遆	之亠丷冖巾
潬	氵單
鍌	氵牛儿金
窉	穴一冂人
姡	女舌
菺	艹户月
轘	車四一口𧘇
栟	木并
咇	口心丿
蹜	足宀亻一白
爞	火虫虫虫
陑	阝而
媱	女爪缶
繝	糸門月
殗	一夕大电
郚	五口阝
朅	土厶曷
鬪	鬥豆寸
駏	馬巨
騋	馬木人人
騂	馬辛
珝	王习习
斠	甘冂土冫十
酄	艹口口隹阝
蘂	艹心心心木
蔃	艹强
椪	木並
厤	厂禾禾
蟌	虫囱心
螗	虫唐
幰	巾宀丰四心
犓	牛勹屮勹屮
讐	隹隹言
倅	亻亠人人十
徯	行爪幺大
頴	匕示頁
瘜	疒自心
憕	忄癶豆
濔	氵一八巾乂乂乂乂
潎	氵巾氵攵
濶	氵門舌
祣	示𠂉𠂢
褵	衤亠乂凵冂厶
鸊	尸口辛鳥
覗	㇆一口見
彉	弓廿由八
芔	屮屮屮
紩	糸失
妎	女介
偡	亻甚
錍	金卑
鱕	魚釆田
耖	耒小丿
騛	馬飛
輂	共車
輈	車舟
棪	木火火
雿	雨儿𠁼
蝓	虫俞
呍	口二厶
踡	足半卩
甞	小冖口甘
晬	日亠人人十
罛	四瓜
岋	山及
犋	牛具
鼱	鼠丰月
儃	亻亠圍口日一
偐	亻立丿彡
餀	食艹乂
鷉	𠂆虎鳥
鑞	金巛圍乂巛
麑	鹿臼儿
怮	忄幺力
窾	穴士示欠
襐	衤象
裞	衤丷口儿
裲	衤一巾人人
袧	衤勹口
糺	糸乚
薖	艹之咼
蔊	艹火日干
襾	一冂凵
枓	木冫十
砏	石八刀
蜎	虫口月
曊	日弗貝
倛	亻其
腜	月甘木
脎	月乂木
雘	丹艹隹又
惵	忄廿乚木
愐	忄面
泃	氵勹口
阽	阝卜口
緺	糸咼
絣	糸并
坲	土弗
瓛	王虎一口冂丷丁犬
驓	馬曾
騄	馬彐水
搋	扌𠂆虎
靰	革兀
剳	艹亼口刂
蔉	艹衣八口
醁	酉彐水
梣	木山今
榶	木唐
螘	虫山豆
蠵	虫山隹冏
吰	口𠂇厶
蹡	足爿䏑寸
噛	口齒
勗	日且力
鷃	日宀女鳥
幠	巾𠂉廿廿灬
黲	黑厶厶厶人彡
罜	四丶王
巌	山⺍厂敢
崒	山亠人人十
峛	山一夕刂
牦	牛毛
稊	禾弟
伷	亻由
僔	亻丷酉寸
錺	金艹方
飂	風习习人彡
獥	犭白方攵
狔	犭尸匕
腍	月今心
朏	月屮凵
謣	言雨亏
謢	言隹又
謵	言习习白
庌	广牙
麀	鹿匕
灊	氵旡旡一口冂丷丁
滭	氵畢
湩	氵千日二
溓	氵兼
潏	氵矛冏
祴	示戈廾
闉	門西土
頵	尹口頁
阬	阝亠几
丱	丩丩
緌	糸禾女
綯	糸勹缶
蓷	艹扌隹
杕	木大
佖	亻心丿
迻	之夕夕
訧	言尤
桊	半木
怐	忄勹口
沺	氵田
墣	土菐
瑳	王羊工
騵	馬厂白小
揜	扌亼口廾
薗	艹圍土口𧘇
蒩	艹禾且
棽	木木今
槪	木白匕旡
盬	臣丿舌皿
蝜	虫𠂊貝
圂	圍豕
牚	小冖口牙
矰	矢曾
牬	牛丿乚亻
牿	牛牛口
篸	⺮厶厶厶人彡
犨	隹隹牛
餻	食羊灬
鑚	金夫夫貝
鈚	金匕匕
鑱	金毚
犰	犭九
猭	犭彑豕
鵩	月卩又鳥
廞	广金欠
羖	羊殳
熇	火亠口冂口
瀿	氵𠂉母攵糸
覜	儿𠁼見
澦	氵予頁
湑	氵疋月
祲	示彐冖又
褞	衤日皿
繑	糸丿大口冂口
婌	女上小又
坰	土冂口
琄	王口月
珖	王光
踇	足𠂉母
咍	口厶口
笭	⺮令
鉧	金母
觫	𠂊用束
鮥	魚夂口
緖	糸者丶
塙	土亠口冂口
毊	士尸殳丿大口冂口
蔎	艹言殳
莐	艹氵冖儿
荵	艹刀丶心
醽	酉雨口口口
蚖	虫一兀
鸆	虎吴鳥
嘒	口丰丰彐
碞	口口口石
昄	日反
黮	黑甚
睾	丿四土半
郳	臼儿阝
倕	亻千艹二
狟	犭二日
猵	犭户冊
頄	九頁
鱚	魚士口䒑口
讙	言艹口口隹
瘈	疒丰刀大
庛	广止匕
鷁	䒑八皿鳥
惙	忄又又又又
愶	忄力力力月
漑	氵白匕旡
澼	氵尸口辛
盝	彐水皿
緤	糸廿乚木
邘	于阝
朹	木九
蚚	虫斤
饐	食士冖豆
涒	氵尹口
慭	木䒑犬心
琈	王爪子
珓	王亠八乂
驎	馬米夕㐄
挍	扌亠八乂
鞄	革包
蔝	艹目米
柂	木𠂉也
豲	豕厂白小
豗	兀豕
皻	虎且皮
嚬	口止𣥂頁
暩	日䏑又示
崌	山尸十口
巇	山虎豆戈
箑	⺮一彐止
筯	⺮且力
傎	亻真
攽	八刀攵
鯑	魚乂𠂇巾
鳦	鳥乙
瘲	疒行人人止
羱	羊厂白小
渮	氵艹丁口
漼	氵山隹
浟	氵攸
袚	衤犮
姈	女令
枲	厶口木
坬	土瓜
珌	王心丿
顠	西示頁
梛	木刀二阝
筥	⺮吕
俴	亻戈戈
僿	亻宀甘八土
鯫	魚耳又
迖	之犬
氂	未攵厂毛
挀	扌𠂆𠂢
捖	扌宀一兀
蒚	艹一口冂丷丁
藂	艹耳又乑
轀	車圍人皿
梲	木八口儿
枌	木八刀
霢	雨月𠂆𠂢
攲	大丁口十又
耎	而大
黺	业巾𠁼八刀
牷	牛人王
臿	千臼
秺	禾宀丿七
筳	⺮廴丿士
毹	俞毛
鞶	舟殳革
猧	犭咼
毚	毚
旍	方𠂉令
泭	氵亻寸
惌	宀夕卩心
禡	示馬
韔	韋口㐄長
檃	阝爪工彐木
姧	女女干
媓	女白王
緂	糸火火
杅	木于
醱	酉癶弓殳
礞	石艹冖一豕
厞	厂非
螝	虫鬼
蜣	虫羊儿
筈	⺮舌
鮨	魚匕日
諌	言東
愲	忄骨
怊	忄召
紃	糸川
鬐	長彡老日
髧	長彡冖儿
菶	艹𡗗キ
惎	其心
酨	十戈酉
杬	木一兀
醨	酉亠乂凵冂厶
楪	木廿乚木
尞	一火日小
蠀	虫次貝
昡	日亠幺
帨	巾丷口儿
髄	骨之𠂇月
箊	⺮方人冫
臈	月艹曷
夆	夂丰
鄗	亠口冂口阝
瓬	方瓦
犘	麻牛
癐	疒亼四日
憟	忄西米
忳	忄屯
熜	火囱心
湋	氵韋口㐄
窫	穴丰刀大
禷	示米犬頁
襶	衤十戈田共
襡	衤四勹虫
閊	門山
婍	女大丁口
挐	女口手
媖	女艹冂大
綛	糸刀丶心
鄕	乡白匕阝
殭	一夕三田田
拑	扌甘
揝	扌夂卜日
掻	扌又虫
萺	艹冒
蘹	艹忄衣四水
檽	木雨而
矼	石工
砫	石丶王
簙	⺮十甫寸
諀	言卑
剫	广廿又刂
垺	土爪子
蠧	士冖石虫虫
玼	王止匕
糵	艹丿㠯辛米
醸	酉衣八甘
歅	西土欠
柅	木尸匕
觱	戊一口𠂊用
疁	田习习人彡
虩	小日小虎
幙	巾艹日大
嵃	山立丿彡
嶓	山釆田
巃	山龍
犂	禾丿刀牛
魋	鬼隹
鐶	金四一口𧘇
鋋	金廴丿止
艒	舟冒
臞	月目目隹
獟	犭土土土兀
鸑	犭言犬鳥
鰮	魚圍人皿
鮗	魚夂冫
鮡	魚儿𠁼
懪	忄日共水
烱	火冏
慆	忄爪臼
浤	氵宀𠂇厶
寪	宀爲
繀	糸山隹
嫭	女虎乎
梠	木吕
橚	木肅
犪	牛䒑自止巳八夂
閷	乂木門人
鐕	金旡旡日
鐋	金氵昜
夘	夕卩
誷	言冂䒑亡
瑑	王彑豕
搒	扌亠丷冖方
葝	艹一巛工力
薋	艹次貝
酏	酉也
楉	木艹𠂇口
繄	匚矢殳糸
齛	齒廿乚
噀	口巳巳共
氀	婁毛
氍	目目隹毛
眽	目𠂆𠂢
睠	目半卩
箒	⺮彐冖巾
忥	气心
侴	亼丑刂
獦	犭艹曷
鯥	魚坴
觿	𠂊用山隹冏
浢	氵豆
淔	氵直
潐	氵隹灬
禨	示幺幺戈人
閇	門下
阹	阝土厶
繵	糸亠圍口日一
抆	扌文
芅	艹弋
廼	廴西
檛	木之咼
篛	⺮弓冫弓冫
僆	亻之車
伬	亻尸丶
餕	食厶八夂
錏	金亞
媬	女亻口木
殣	一夕堇
塥	土一口冂丷丁
褧	耳火衣
髣	長彡方
聱	敖耳
珶	王弟
攦	扌一冂丶一冂丶鹿
挓	扌宀丿七
捥	扌宀夕卩
尭	十艹兀
藙	艹立豕殳
蓪	艹之龴用
楬	木曷
檓	木臼工殳
砯	石水丶
祡	止匕示
蝪	虫昜
甿	田亡
旿	日午
帾	巾者
箷	⺮方𠂉也
烋	亻木灬
餂	食舌
钂	金小冖口黑
獳	犭雨而
朘	月厶八夂
鱣	魚亠圍口日一
匊	勹米
廗	广廿儿冖巾
忣	忄及
韣	韋口㐄四勹虫
癹	癶殳
姎	女冂大
絻	糸免
纕	糸衣口口甘
笴	⺮丁口
鋳	金丰寸
膍	月囟匕匕
糌	米夂卜日
縎	糸骨
塿	土婁
耠	耒亼口
璮	王亠圍口日一
驦	馬雨木目
抾	扌土厶
搷	扌真
擫	扌厂日月犬
搨	扌日习习
摡	扌艮旡
靾	革廿乚
蓳	艹堇
蟼	艹勹口攵虫
棯	木今心
敧	大丁口卜又
匽	匚日女
匢	匚勿
嚚	口口臣口口
崝	山丰月
崀	山丶艮
簉	⺮之牛口
篽	⺮行午止卩
儌	亻白方攵
儦	亻鹿灬
鄬	爲阝
狣	犭儿𠁼
胕	月亻寸
腯	月𠂆十目
腟	月宀至
雊	勹口隹
廇	广卯田
熅	火圍人皿
褮	火火冖衣
漙	氵一日厶寸
渻	氵小丿目
漴	氵山宀示
裄	衤行
裗	衤亠厶川
鶤	冖車鳥
韎	韋口㐄一木
弽	弓廿乚木
嫇	女冖日亠八
繣	糸聿田一
弃	亠厶廾
蒱	艹扌甫
菼	艹火火
穄	禾䏑又示
鑛	金广廿由八
鰒	魚𠂉日夂
涽	氵氏日
犎	土土寸牛
壝	土之中一貝
壌	土衣八甘
摴	扌雨亏
抇	扌日
萐	艹一彐止
靻	革且
栵	木一夕刂
尃	甫寸
櫑	木田田田
楡	木兪
霫	雨习习白
蝃	虫又又又又
羂	四糸口月
嵕	山乂凵八夂
岧	山召
蠈	貝戈𠂇虫
賵	貝冒
箘	⺮圍禾
籔	⺮婁攵
兪	兪
飣	食丁
瓥	瓜豕虫虫
舠	舟刀
颲	風一夕刂
猺	犭爪缶
鮄	魚弗
褭	衣馬
鸇	亠圍口日一鳥
惤	忄弓亠幺
裯	衤用口
邲	心丿阝
繠	心心心糸
敯	巳七日卜又
剼	厶厶厶人彡刂
极	木及
茠	艹亻木
蔍	艹鹿
杙	木弋
柤	木且
靃	雨隹隹
儤	亻日共水
佁	亻厶口
鐇	金釆田
鋲	金兵
狺	犭言
詧	䏑又言
讋	龍言
瘃	疒豕
沶	氵示
殏	一夕求
刲	土土刂
堉	土亠厶月
垿	土广予
棸	耳又木
莍	艹求
蕸	艹之叚
芧	艹予
榃	木木田
槬	木大亏瓜
檇	木隹冂凵
麭	木人人夂包
楟	木亠口冖丁
槮	木厶厶厶人彡
鷖	匚矢殳鳥
螬	虫一曲日
峘	山二日
矱	矢艹隹又
玁	犭口口厂敢
狪	犭冂一口
鯯	魚牛巾刂
羗	羊儿厶
緛	糸而大
媂	女亠丷冖巾
砮	女又石
茋	艹氐
篴	⺮之豕
鉋	金包
胑	月口八
腇	月禾女
訄	九言
迆	之也
刓	一兀刂
捗	扌止𣥂
扢	扌𠂉乙
擸	扌巛圍乂巛
茿	艹工凡
雚	艹口口隹
芺	艹丿大
蓹	艹行午止卩
橁	木⺮勹日
磑	石山豆
硿	石穴工
蟫	虫西日十
螠	虫䒑八皿
跅	足斤丶
蹛	足廿儿冖巾
咢	口口亏
噣	口四勹虫
罞	四矛
崿	山口口亏
睩	目彐水
筻	⺮一日乂
稙	禾直
筩	⺮龴用
魆	鬼戉
侫	亻亡女
伔	亻冖几
僝	亻尸子子子
儠	亻巛圍乂巛
胠	月土厶
臛	月雨隹
猀	犭氵小丿
鰅	魚日冂厶
讟	言士四貝言
譓	言一日厶心
裛	衣口巴
庈	广今
癓	疒行山一几攵
煆	火叚
慴	忄习习白
璗	氵昜王丶
屧	尸行廿乚木
緀	糸妻
娵	女耳又
媟	女廿乚木
繜	糸丷酉寸
珇	王且
磞	石山月月
戉	戉
鱆	魚立日十
迿	之勹日
縺	糸之車
墕	土一止一乚灬
璱	王王王心丿
耰	耒一白冖心夂
顜	甘冂土頁
葹	艹方𠂉也
檮	木士㇕工一口寸
楒	木田心
椸	木方𠂉也
櫠	木广癶弓殳
耏	而彡
逴	之卜日十
惄	上小又心
蛜	虫亻尹
喩	口兪
矙	目門敢
牣	牛刀丶
倰	亻夌
鯈	攸魚
皀	白匕
饛	食艹冖一豕
鎡	金䒑幺幺
狶	犭乂𠂇巾
胐	月屮凵
鱨	魚小冖口匕日
麕	鹿圍禾
慒	忄一曲日
墯	忄𠂇工月土
嫈	火火冖女
瀀	氵一白冖心夂
滮	氵虎彡
澨	氵⺮工人人
宨	宀儿𠁼
歠	又又又又酉欠
櫆	木鬼冫十
柀	木皮
蹐	足𠁼人月
詗	言冂口
疢	疒火
耇	耂勹口
騤	馬癶一大
捄	扌求
莟	艹今口
杤	木一力
槱	木酉灬
榤	木夕㐄木
豭	豕叚
蠙	虫宀一𣥂貝
嵜	山亠丷丁口
睟	目亠人人十
髇	骨亠口冂口
鵞	我鳥
儓	亻士口冖至
臮	自乑
斶	斤四勹虫
鈒	金及
鉾	金厶牛
獫	犭僉
胣	月𠂉也
朣	月立里
鯣	魚日勿
鵻	鳥隹
襃	衣𠀉口木
竸	立日儿立日儿
旐	方𠂉儿𠁼
憯	忄旡旡日
愓	忄昜
憿	忄白方攵
窐	穴土土
禫	示西日十
闠	門中一貝
劙	彑豕虫虫刂
杄	木千
碪	石甚
磥	石田糸
籛	⺮金戈戈
鶖	禾火鳥
偖	亻者
鉼	金并
詖	言皮
痓	疒至
疕	疒匕
擏	扌艹勹口攵
拵	扌一亻子
葱	艹匆心
礑	石小冖口田
磏	石兼
虤	虎虎
虡	虎业八
勴	虎田心力
蟐	虫小冖口巾
嗊	口工貝
咈	口弗
暿	日士口䒑口
盷	目匀
犅	牛冂䒑山
犏	牛户冊
嵆	禾尤山
谺	八人口牙
鑯	金人人戈非一
魶	魚冂人
鰡	魚卯田
甮	勿用
褢	衣鬼
炣	火丁口
熛	火西示
焞	火亠口子
澒	氵工頁
潖	氵王王巴
浰	氵禾刂
瀺	氵毚
闤	門四一口𧘇
翆	习习九十
緁	糸一彐止
嫕	女匚矢心
莤	艹酉
礉	石白方攵
虰	虫丁
旴	日于
鐻	金虎豕
狦	犭冂刂二
蠪	龍虫
洴	氵并
肂	一夕聿
疌	一彐止
瑔	王白水
騊	馬勹缶
颿	馬風
冓	甘冂土
荂	艹大亏
薁	艹向米大
酖	酉冖儿
輴	車𠂆十目
靆	雨二厶之隶
踼	足昜
緜	白巾丿糸
谼	八人口共
鶹	卯田鳥
玈	亠幺𠂉𠂢
爁	火臣𠂉丶皿
溹	氵十冖糸
滖	氵衣口一
漒	氵强
犚	尸示寸牛
翴	习习之車
姶	女亼口
絫	厶厶厶糸
斮	廿日斤
蓏	艹瓜瓜
郙	甫阝
桭	木辰
椓	木豕
柶	木四
砠	石且
蚳	虫氐
咺	口二日
羇	四革大丁口
睄	目小月
垈	亻弋土
弅	八刀廾
旟	方𠂉與
絓	糸土土
郖	豆阝
墡	土羊䒑口
垏	土聿
鬒	長彡真
駣	馬儿𠁼
鼒	才目爿片
萷	艹小月刂
柾	木一止
覊	西革馬
揅	石开手
鹸	卜圍乂㑒
胔	止匕肉
蚗	虫㇕大
踘	足勹米
嗈	口巛口巴
黚	黑甘
崏	山氏日
穣	禾衣八甘
傱	亻行人人止
膃	月圍人皿
腨	月山而
獞	犭立里
愊	忄一口田
憭	忄一火日小
滍	氵屮一虫
禓	示昜
雝	巛口巴隹
繷	糸曲辰
塤	土口貝
玔	王川
璲	王之丷豕
瑂	王尸目
搰	扌骨
扡	扌也
垔	西土
虖	虎乎
睧	目氏日
鉥	金术
怗	忄卜口
恀	忄夕夕
浿	氵貝
垽	氵斤土
泒	氵瓜
戤	乃又皿戈
絽	糸吕
